Date,Region,Latitude,Longitude,Property_Type,Price,Rental_Yield_Pct,Demand_Score,Supply_Score,Economic_Indicator
2023-02-22,Suburbs,40.766142451932744,-74.11947092399409,Studio,284141.82,4.54,4,77,0.52
2023-12-20,Industrial,40.8085491184999,-74.23666682329014,Commercial,1595506.58,6.56,96,86,0.5
2024-10-12,Downtown,40.69563100119251,-73.98348824457919,Apartment,649059.68,3.67,27,34,0.6
2024-09-15,Coastal,40.586725592460404,-73.93298204075664,Studio,384642.5,4.97,33,60,0.7
2023-06-24,Coastal,40.60923024810032,-73.93193038582919,Commercial,2743024.71,4.82,33,24,0.39
2023-10-20,Tech Park,40.671169690870606,-74.00517730861958,Villa,1380919.47,6.0,28,41,0.4
2023-08-15,Coastal,40.57117035876781,-73.95418905131298,Studio,398576.77,4.34,31,2,0.56
2023-04-10,Coastal,40.577223337644384,-73.93324984255034,Apartment,734946.82,5.34,36,18,0.48
2023-05-29,Coastal,40.62150351871337,-73.9773740908712,Studio,354875.79,5.32,21,99,0.6
2024-08-08,Suburbs,40.76034393669078,-74.11851638366295,Villa,1090946.52,5.66,2,86,0.48
2024-01-22,Downtown,40.7082280016932,-74.02588698749217,Commercial,3197709.4,3.89,24,29,0.55
2023-04-29,Industrial,40.7991663839522,-74.17176246962211,Studio,226778.13,6.39,92,58,0.43
2024-11-04,Industrial,40.813457224719336,-74.18816371732518,Apartment,439234.14,6.48,58,7,0.38
2023-08-16,Coastal,40.57064949468495,-73.9381795688688,Commercial,3117725.68,5.26,8,97,0.69
2023-02-28,Downtown,40.69411296782843,-74.01932477448517,Studio,463405.27,4.23,29,98,0.44
2024-08-24,Industrial,40.84814755167862,-74.213900873203,Studio,239011.93,7.01,15,32,0.52
2023-03-31,Industrial,40.78658327926533,-74.18740600294575,Studio,259989.58,7.18,25,10,0.39
2024-02-16,Tech Park,40.63121188432399,-74.04003556503007,Commercial,2673635.77,5.51,52,88,0.37
2024-11-16,Industrial,40.78589148703841,-74.1987536870914,Villa,1003162.47,7.14,84,52,0.33
2023-10-04,Suburbs,40.73561360019741,-74.09992393847753,Villa,904357.51,5.4,86,62,0.46
2023-08-11,Suburbs,40.72384851232218,-74.0961667821653,Villa,1197417.08,5.6,8,44,0.53
2024-08-04,Downtown,40.726559339042325,-74.01458488840598,Apartment,794141.5,4.02,11,89,0.53
2023-06-03,Suburbs,40.735667202598954,-74.0968589083718,Villa,1139260.49,5.18,59,98,0.42
2023-12-28,Suburbs,40.78166451059385,-74.10184468409265,Studio,280849.3,5.1,94,65,0.6
2024-08-22,Coastal,40.58087127246364,-73.94055187444239,Villa,1559009.16,5.78,9,37,0.37
2024-08-25,Industrial,40.812090306527104,-74.19879356170934,Villa,832965.98,6.69,67,13,0.49
2023-09-04,Tech Park,40.64283319695957,-74.0629508361127,Commercial,2398271.99,6.37,89,93,0.73
2024-09-16,Industrial,40.79385153110803,-74.19504976166849,Commercial,1624064.87,5.69,18,45,0.6
2023-03-23,Industrial,40.824893760927296,-74.23832334359332,Studio,220704.66,7.52,65,17,0.54
2024-10-12,Downtown,40.69550098696738,-74.0038821109377,Studio,476298.58,4.22,26,19,0.76
2023-11-23,Tech Park,40.66558547774788,-74.05581150206194,Villa,1412766.66,6.55,4,23,0.46
2024-01-03,Industrial,40.73057140216123,-74.21312618782461,Commercial,1473168.91,6.7,91,68,0.51
2024-12-07,Suburbs,40.75022283126098,-74.08580717418988,Commercial,1878612.94,5.72,61,36,0.6
2024-03-08,Suburbs,40.76481181736206,-74.09873641544887,Commercial,2035869.25,5.41,53,62,0.57
2024-10-11,Downtown,40.69928583841677,-74.00531695165024,Studio,417081.9,3.59,61,84,0.57
2023-11-02,Downtown,40.68982411929683,-74.01103461363985,Villa,2004052.22,4.48,27,51,0.4
2024-07-04,Downtown,40.728467810185656,-74.01103077772089,Studio,423112.04,4.57,21,72,0.44
2023-09-11,Suburbs,40.75457153055036,-74.11660888813113,Apartment,473513.13,5.93,86,17,0.36
2024-09-26,Industrial,40.80289189006593,-74.19017049872636,Apartment,458268.4,7.22,63,89,0.38
2024-01-13,Coastal,40.59637987722681,-73.95548880054218,Commercial,2657299.21,4.79,34,41,0.59
2023-12-06,Tech Park,40.642635494495174,-74.05919461462749,Studio,386545.43,6.68,55,64,0.26
2024-01-04,Industrial,40.798502481235865,-74.18608924484869,Commercial,1735856.34,6.72,78,58,0.53
2024-12-28,Downtown,40.71159422017217,-73.99690409660715,Commercial,3564687.67,4.0,97,49,0.27
2024-06-08,Tech Park,40.67699479059101,-74.03602343159595,Studio,375155.03,6.15,76,80,0.64
2023-04-05,Coastal,40.603743280409724,-73.94540147064214,Studio,331923.15,5.51,22,57,0.44
2023-05-04,Coastal,40.615441895779504,-73.97690969672504,Apartment,694333.87,4.11,75,5,0.54
2024-05-31,Coastal,40.61352620119995,-73.95274708347813,Apartment,667201.86,5.47,59,33,0.45
2024-07-12,Coastal,40.565852840848144,-73.96020669966416,Commercial,2655054.93,5.08,54,7,0.55
2024-02-08,Coastal,40.60946745008052,-73.92328688205711,Apartment,677590.75,4.92,57,8,0.5
2024-02-16,Downtown,40.697630093306,-74.0037380772436,Villa,1630921.19,3.46,84,41,0.52
2024-01-22,Downtown,40.69063485076368,-74.03922486325413,Villa,2107015.73,4.05,2,24,0.52
2024-05-09,Coastal,40.60138688674073,-73.97371822018467,Villa,1613803.93,4.94,20,19,0.43
2023-11-05,Industrial,40.802292430183996,-74.21751799155433,Villa,873128.19,8.02,27,10,0.69
2023-09-15,Downtown,40.701629705158126,-74.03895596216768,Apartment,762708.14,4.86,59,22,0.4
2024-09-01,Coastal,40.595701792897,-73.9444641310135,Villa,1425127.75,5.85,45,68,0.51
2023-08-25,Coastal,40.6144517700324,-73.95219539007633,Villa,1637607.7,5.28,48,38,0.4
2024-11-20,Downtown,40.746792648332885,-74.00627432198732,Commercial,3105102.53,4.12,4,93,0.22
2024-01-12,Coastal,40.6116489624931,-73.91500832191589,Apartment,739794.52,5.4,40,39,0.4
2023-11-10,Downtown,40.69333769279557,-74.04354885770472,Apartment,706496.01,4.1,48,10,0.47
2024-11-16,Industrial,40.81785179034228,-74.19848089464168,Commercial,1718829.19,7.99,91,8,0.57
2024-05-23,Coastal,40.59212781125303,-73.92060402147446,Villa,1466962.35,5.54,60,28,0.6
2024-02-24,Coastal,40.595258460182286,-73.96211721641518,Villa,1828222.95,5.27,92,18,0.52
2024-11-28,Suburbs,40.77998068809319,-74.09999157481525,Apartment,467848.35,4.78,7,61,0.45
2023-05-01,Industrial,40.799388596731646,-74.1949587931459,Apartment,384954.7,8.04,92,21,0.51
2024-08-18,Suburbs,40.75271437181096,-74.09670179713146,Commercial,1740364.49,5.16,68,12,0.51
2023-02-21,Downtown,40.67960488829044,-74.03302148732416,Studio,390489.39,3.73,32,55,0.6
2023-12-28,Tech Park,40.62708923564002,-74.07726745249443,Villa,1406908.85,5.49,35,39,0.54
2024-02-18,Suburbs,40.74372940627655,-74.10648472021695,Apartment,486131.58,4.22,32,46,0.39
2024-02-05,Industrial,40.791652663727895,-74.20590179828476,Commercial,1617936.79,8.22,22,33,0.4
2024-11-04,Suburbs,40.71434590513104,-74.07762236759403,Apartment,532526.52,5.13,39,47,0.4
2024-10-25,Coastal,40.623976705934226,-73.96579852050577,Studio,388478.84,5.11,33,62,0.54
2024-05-13,Suburbs,40.765821394045524,-74.09999109011625,Apartment,391627.41,5.68,48,77,0.59
2023-10-22,Downtown,40.7279532574588,-74.00615030728541,Studio,450457.74,4.16,13,69,0.57
2024-07-27,Suburbs,40.77217576764951,-74.15369576094234,Apartment,461680.81,5.73,3,79,0.59
2024-01-15,Tech Park,40.679283544775046,-74.03006282453067,Studio,404801.93,6.08,86,80,0.47
2024-10-20,Downtown,40.70730202484229,-73.98511617822419,Villa,2361941.44,3.83,11,53,0.25
2023-07-04,Downtown,40.70728595614158,-73.98718607712355,Studio,422698.49,4.08,66,77,0.47
2023-01-03,Tech Park,40.67692356527253,-74.08753105412083,Villa,1529238.45,6.42,55,62,0.65
2023-05-02,Industrial,40.835233778615844,-74.20565693092355,Commercial,1704243.52,6.2,49,9,0.53
2023-11-10,Downtown,40.74306018532008,-74.03920965335388,Apartment,886472.95,3.13,96,58,0.53
2024-12-04,Industrial,40.80819525591919,-74.21722175820348,Studio,222704.65,7.37,9,92,0.39
2024-05-04,Coastal,40.592963516553255,-73.92061953204919,Apartment,626733.65,5.79,76,42,0.53
2024-06-03,Tech Park,40.630243386381586,-74.03133535103369,Studio,320773.21,5.53,59,2,0.59
2024-12-30,Industrial,40.79686515848435,-74.19241438256356,Villa,1114471.12,6.88,23,18,0.39
2023-08-27,Downtown,40.73133211016089,-74.02797101681612,Commercial,3051551.8,4.22,1,94,0.42
2024-08-08,Suburbs,40.73780864342328,-74.08203436287944,Commercial,1568459.85,5.84,96,23,0.55
2023-06-10,Industrial,40.81478611681664,-74.18367321688123,Studio,235454.52,5.96,22,70,0.59
2024-11-18,Tech Park,40.645918134059684,-74.03039812929859,Villa,1491248.07,5.19,29,71,0.47
2023-11-27,Tech Park,40.65670116058168,-74.04367688085634,Apartment,557562.4,6.08,48,27,0.58
2023-12-17,Suburbs,40.76224937588027,-74.10026345977045,Commercial,1765704.89,4.91,35,75,0.38
2024-05-22,Coastal,40.59408163157966,-73.92801245223636,Studio,349762.35,5.56,55,79,0.48
2023-05-18,Coastal,40.60009626614754,-73.93066479074783,Commercial,2685949.08,5.07,19,43,0.5
2023-10-03,Suburbs,40.73363142668116,-74.06935264550643,Studio,288998.32,5.59,98,55,0.65
2024-04-12,Tech Park,40.67702271826522,-74.02763084710304,Villa,1519101.45,5.64,11,61,0.51
2024-04-15,Suburbs,40.76876443995312,-74.10709874902864,Commercial,1800248.34,4.8,41,59,0.6
2023-09-17,Suburbs,40.77682951831062,-74.06783221377285,Apartment,465973.57,5.81,86,47,0.41
2024-02-08,Downtown,40.70609724437657,-73.9991532433102,Villa,1894154.22,4.53,43,79,0.54
2023-01-13,Coastal,40.60926577060236,-73.94122675587298,Apartment,658740.73,5.59,66,36,0.53
2023-05-30,Suburbs,40.74161368909336,-74.0950197664727,Studio,268003.42,5.25,30,81,0.59
2023-08-27,Coastal,40.60522533368264,-73.94142418720124,Studio,376696.79,5.31,88,73,0.42
2024-04-09,Coastal,40.58793584207765,-73.96273051446352,Commercial,3022612.28,5.7,79,95,0.46
2023-12-16,Industrial,40.806587462911665,-74.19313865982149,Apartment,412338.0,6.86,50,71,0.43
2023-02-19,Industrial,40.798079451893614,-74.22544589469248,Villa,1078270.51,5.22,37,40,0.46
2023-02-08,Tech Park,40.64031900727226,-74.0597440584239,Studio,347330.83,6.82,96,36,0.39
2023-07-09,Tech Park,40.66702138428041,-74.01998857262075,Apartment,690720.96,5.93,24,99,0.48
2023-03-30,Suburbs,40.77071694609735,-74.1237172109426,Studio,207307.18,5.62,17,15,0.5
2024-11-09,Suburbs,40.75787594596432,-74.1385534515869,Apartment,396703.79,5.23,82,77,0.49
2023-08-15,Industrial,40.834082110325106,-74.17818552827701,Studio,270972.37,5.81,68,59,0.41
2023-08-17,Downtown,40.731307961815936,-74.00536436863676,Villa,2142744.59,4.65,90,14,0.38
2023-07-10,Downtown,40.72601446788928,-74.02356540147346,Villa,1973152.19,3.91,67,28,0.52
2024-02-10,Coastal,40.608839720127904,-73.95860770952794,Studio,346910.35,5.11,78,32,0.45
2023-12-15,Coastal,40.62390278359667,-73.92523524118707,Commercial,2371981.93,6.24,22,4,0.73
2023-10-03,Tech Park,40.67698650125892,-74.01677117972542,Studio,337056.92,6.28,97,1,0.43
2023-11-11,Suburbs,40.744765898646435,-74.09715815508758,Villa,1142067.74,5.74,28,89,0.64
2024-12-22,Tech Park,40.64910513638475,-74.07427883412315,Commercial,2273700.51,6.83,94,82,0.44
2024-12-14,Coastal,40.577799928562285,-73.93463585566737,Studio,398400.46,4.67,52,30,0.5
2023-05-20,Downtown,40.69725219848282,-73.99213350619335,Apartment,759839.26,4.03,8,72,0.52
2023-05-19,Coastal,40.60970929049294,-73.95900025715991,Commercial,2926858.8,5.16,32,93,0.46
2024-01-25,Tech Park,40.664857189591544,-74.0477226119938,Villa,1454121.73,6.78,49,99,0.33
2024-10-29,Tech Park,40.636866304197795,-74.04816495031103,Commercial,2460537.7,6.95,28,66,0.6
2023-08-06,Tech Park,40.656626832935586,-74.03933198297524,Apartment,652562.81,6.88,83,58,0.43
2024-04-04,Coastal,40.59125481189245,-73.94961690169885,Studio,398958.33,4.96,38,27,0.57
2023-10-14,Downtown,40.728752056999994,-74.02573850648338,Studio,421002.59,3.2,34,67,0.48
2023-12-26,Suburbs,40.717390535125695,-74.09471404356049,Villa,1158321.54,5.19,67,58,0.41
2023-10-09,Coastal,40.61270892056629,-73.97234836347027,Commercial,2842369.81,4.88,84,12,0.47
2024-01-13,Downtown,40.72467853468845,-73.97259674825303,Apartment,717313.58,4.49,86,85,0.47
2023-05-23,Tech Park,40.61358793398903,-74.04459885283217,Villa,1552369.36,5.03,46,25,0.59
2024-06-13,Industrial,40.80211507582543,-74.18295642230385,Apartment,450058.26,7.18,23,64,0.63
2023-06-29,Coastal,40.62785090507452,-73.99098247772908,Apartment,638249.02,4.85,64,5,0.43
2024-05-28,Tech Park,40.64503283947175,-74.04355066197996,Apartment,586615.98,6.53,11,92,0.65
2024-03-20,Industrial,40.765113385614434,-74.18835511044873,Apartment,323687.7,6.4,31,52,0.5
2023-07-10,Tech Park,40.6406480131901,-74.07832867256393,Villa,1534059.81,6.65,81,22,0.45
2024-11-17,Coastal,40.57425672862831,-73.97794236370227,Apartment,579925.96,4.68,17,38,0.35
2024-03-20,Coastal,40.54335688803779,-73.96111138695896,Commercial,2261650.68,4.79,31,35,0.62
2023-01-26,Industrial,40.80672142335851,-74.1608565093272,Commercial,1201867.62,6.54,70,59,0.52
2024-02-03,Downtown,40.713866148411974,-74.02040829713607,Commercial,2771315.25,4.41,20,35,0.63
2023-11-13,Suburbs,40.758066007804906,-74.0914476543683,Apartment,388274.68,5.11,65,99,0.39
2024-04-07,Suburbs,40.7142610853732,-74.13522733554946,Commercial,1853983.34,5.76,80,92,0.32
2023-08-25,Industrial,40.7760028055564,-74.20584510430888,Villa,814610.85,7.23,24,15,0.54
2023-11-09,Industrial,40.794881388766605,-74.19549471765505,Studio,256625.35,8.03,18,69,0.44
2023-06-20,Tech Park,40.68252760811337,-74.06005239227663,Villa,1473699.52,5.85,6,56,0.48
2024-09-09,Industrial,40.823292299806205,-74.19994378968629,Villa,1111563.22,7.21,73,74,0.34
2024-03-22,Industrial,40.80675867441269,-74.2050079729474,Commercial,1686101.27,7.58,96,4,0.39
2024-03-29,Coastal,40.58521966259958,-73.92383976168676,Commercial,2293507.67,4.94,11,77,0.56
2024-06-13,Coastal,40.5964356103923,-73.97728495510437,Apartment,587373.96,4.69,74,83,0.48
2023-08-25,Industrial,40.81898347412855,-74.24496285773584,Studio,270271.63,8.05,78,58,0.45
2024-04-03,Downtown,40.701215996845576,-74.01049946598576,Commercial,2676438.88,3.64,64,2,0.49
2024-06-13,Coastal,40.6147930630345,-73.94833037748961,Commercial,2464806.48,5.04,6,57,0.46
2023-10-25,Industrial,40.77801874358856,-74.21624169863887,Studio,262996.92,5.62,2,90,0.6
2023-01-17,Industrial,40.77957675084879,-74.17579512998987,Commercial,1556957.35,6.5,85,8,0.43
2024-09-04,Tech Park,40.65283570840921,-74.06007838942749,Villa,1305775.76,5.27,71,52,0.21
2024-03-11,Coastal,40.59250355886756,-73.91125090206124,Commercial,2559429.66,4.67,37,27,0.44
2023-06-13,Industrial,40.833713308497835,-74.19316599232738,Villa,1123016.92,6.39,69,54,0.49
2023-08-09,Suburbs,40.74168066144105,-74.08949619219324,Studio,239279.21,4.95,19,38,0.42
2023-01-09,Industrial,40.81950624916956,-74.18968743823112,Studio,230988.15,7.83,20,87,0.42
2024-08-29,Suburbs,40.77661149808078,-74.10109962286602,Commercial,1716152.03,6.18,85,61,0.43
2023-07-13,Coastal,40.566305986120284,-73.99129394979917,Studio,390352.72,6.05,16,46,0.49
2024-08-29,Downtown,40.70514562415683,-73.99488822630663,Apartment,932196.2,3.62,71,2,0.43
2023-01-12,Suburbs,40.7680079717679,-74.09097549361363,Commercial,1962292.21,6.43,66,49,0.57
2024-01-16,Industrial,40.83563597817542,-74.18164064658667,Villa,886477.43,6.26,77,42,0.58
2023-07-04,Tech Park,40.62670378121322,-74.03781802787114,Studio,336342.61,6.21,80,34,0.54
2023-07-20,Industrial,40.77530815108431,-74.20835819091532,Villa,765522.44,6.87,20,39,0.47
2024-11-06,Industrial,40.8137880987356,-74.17786724431564,Studio,295055.45,6.91,57,78,0.63
2023-10-07,Tech Park,40.64161676116332,-74.01755613796901,Apartment,717068.52,5.0,58,76,0.61
2023-06-13,Industrial,40.76815712944411,-74.18251646165524,Studio,237224.31,7.18,96,16,0.57
2024-12-10,Coastal,40.57724625086899,-73.95476220872624,Studio,391794.11,5.58,14,61,0.38
2024-07-09,Industrial,40.79852308145671,-74.18406848984942,Villa,1025533.06,6.78,87,78,0.41
2024-08-29,Coastal,40.62710885602211,-73.92335621778479,Villa,1595348.35,4.73,1,84,0.37
2023-02-23,Industrial,40.799369753511534,-74.19450516194507,Villa,771580.07,6.72,53,1,0.67
2023-07-07,Tech Park,40.63108986240115,-74.06972448972564,Commercial,2740453.6,5.53,84,20,0.53
2023-04-12,Downtown,40.70632160366906,-73.97940006324907,Commercial,2645437.76,4.18,60,57,0.45
2023-07-19,Tech Park,40.61523776720909,-74.06270454933058,Villa,1541408.01,4.92,23,43,0.52
2023-07-30,Tech Park,40.63293393386347,-74.04829431533012,Studio,367060.73,5.46,95,55,0.57
2023-10-02,Coastal,40.574591825120415,-73.94918803047688,Studio,419503.46,5.79,42,92,0.34
2023-02-21,Downtown,40.71357183725465,-73.99777635680832,Villa,1981926.39,4.3,12,43,0.5
2024-08-23,Tech Park,40.66393971044686,-74.0574836055198,Apartment,590666.06,5.38,4,75,0.62
2023-12-14,Downtown,40.68899601943809,-73.98425286348568,Villa,2058143.89,4.1,28,57,0.44
2024-12-20,Coastal,40.59668737179365,-73.95002293578152,Villa,1447357.39,4.42,79,89,0.33
2024-05-20,Coastal,40.583782977317185,-73.90563313033978,Villa,1205117.66,4.4,7,22,0.47
2024-01-16,Suburbs,40.74284187870742,-74.05110834494835,Villa,1021433.51,4.57,1,53,0.4
2024-03-02,Industrial,40.810119311069116,-74.21456544404813,Villa,967756.0,6.52,94,50,0.52
2024-09-26,Tech Park,40.670539725266394,-74.06711134472846,Commercial,2153295.18,6.52,18,28,0.51
2023-07-06,Industrial,40.80314088494417,-74.1796122804608,Commercial,1478988.25,7.12,48,46,0.55
2023-03-07,Industrial,40.82978226216656,-74.21247152182404,Studio,215792.1,6.84,90,53,0.57
2024-08-29,Tech Park,40.658719507789996,-74.10064492170439,Villa,1466893.74,6.28,33,74,0.43
2023-10-01,Suburbs,40.7419384802187,-74.12529372863511,Commercial,2075273.38,5.4,38,37,0.36
2024-01-13,Suburbs,40.73785291133576,-74.10154442090446,Commercial,1858651.35,6.16,98,93,0.49
2023-08-12,Downtown,40.72747290293363,-74.00822037747214,Studio,455456.46,3.99,58,45,0.47
2024-04-24,Tech Park,40.6780079958959,-74.03891550592108,Commercial,2566896.59,5.32,15,71,0.38
2023-02-04,Coastal,40.59579666184416,-73.96718055077737,Villa,1686913.49,5.52,93,19,0.47
2023-12-06,Coastal,40.621775393084334,-73.9575260144985,Commercial,2410805.19,5.0,45,8,0.67
2023-11-23,Downtown,40.75074577389547,-73.99506077809073,Commercial,3020653.72,4.24,22,24,0.55
2024-05-05,Downtown,40.70456353262073,-74.00336144066456,Studio,428040.3,4.33,89,50,0.49
2024-02-24,Suburbs,40.74838243004269,-74.08430018842307,Apartment,500232.4,5.59,69,43,0.46
2024-10-19,Downtown,40.70612442258322,-74.02624546713675,Commercial,2665944.23,4.71,9,96,0.51
2023-04-28,Tech Park,40.660148418556666,-74.0565403463522,Villa,1409262.22,6.37,45,47,0.6
2024-03-14,Industrial,40.79633699057893,-74.2071334626836,Commercial,1526038.84,7.64,26,14,0.45
2024-12-26,Downtown,40.7247128811514,-73.97868322788887,Commercial,3223468.93,3.76,60,59,0.58
2023-09-10,Downtown,40.721495401291136,-73.99649138634946,Villa,1828749.19,3.85,98,99,0.7
2024-07-11,Industrial,40.790960620207706,-74.21931329607047,Studio,279099.99,7.96,43,23,0.38
2023-08-13,Tech Park,40.67994863366359,-74.01284595312924,Apartment,754194.42,5.19,45,44,0.57
2023-12-06,Coastal,40.583751953021256,-73.92590651120013,Commercial,2437734.33,5.44,57,31,0.39
2024-08-11,Tech Park,40.66374131591718,-74.02066918281443,Apartment,576111.48,5.63,92,17,0.41
2023-09-06,Suburbs,40.76135514154172,-74.10003473046551,Apartment,439745.04,5.85,99,97,0.51
2023-12-10,Coastal,40.617051916065904,-73.90758863759139,Apartment,698779.03,4.35,25,45,0.39
2024-12-23,Suburbs,40.74969414678077,-74.09551320686444,Apartment,490680.79,5.68,1,42,0.52
2024-03-14,Coastal,40.59233077908485,-73.95806735346693,Villa,1641519.66,4.08,6,21,0.69
2024-08-22,Coastal,40.57554209960889,-73.97978292835799,Studio,393670.85,5.62,4,63,0.34
2023-07-28,Downtown,40.69054843395978,-74.02660612946589,Studio,479795.28,3.23,69,5,0.69
2024-09-08,Suburbs,40.76508151866316,-74.11667272289816,Studio,288210.13,4.73,9,94,0.61
2024-05-22,Tech Park,40.61373533427994,-74.07117221181058,Studio,360553.13,5.65,56,60,0.56
2023-03-30,Suburbs,40.75375077568828,-74.08614288488364,Commercial,1932234.76,5.45,81,2,0.54
2023-04-16,Downtown,40.723421932045696,-73.97355003318198,Commercial,2406532.43,4.02,82,75,0.63
2024-01-19,Coastal,40.61528210592656,-73.93357091141493,Studio,391779.04,5.24,55,35,0.55
2024-06-25,Downtown,40.73755448971058,-73.97842196600307,Commercial,3046345.2,4.04,51,72,0.52
